name_muni,code_muni,lat,lon
Serra Caiada,2410306.0,-6.109275862310524,-35.72372022287979
Pureza,2410405.0,-5.407286917697496,-35.58209359344638
Rafael Fernandes,2410504.0,-6.196822536500303,-38.223738328979664
Rafael Godeiro,2410603.0,-6.069012142444741,-37.73031391757656
Riacho Da Cruz,2410702.0,-5.923507556633112,-37.966462513973994
Riacho De Santana,2410801.0,-6.277042228483148,-38.33616982204241
Riachuelo,2410900.0,-5.798446599812028,-35.84957812239912
Rodolfo Fernandes,2411007.0,-5.858578563529925,-38.08112982025197
Tibau,2411056.0,-4.8883690198944025,-37.32085184621398
Ruy Barbosa,2411106.0,-5.8568179691517965,-35.940520435745576
Santa Cruz,2411205.0,-6.248228267429633,-36.00647210350293
Santana Do Matos,2411403.0,-5.904324044138171,-36.634610617459
Santana Do Seridó,2411429.0,-6.732203978032816,-36.76506805489424
Santo Antônio,2411502.0,-6.339455861146281,-35.50531818559085
São Bento Do Norte,2411601.0,-5.143976691454043,-35.98895267182978
São Bento Do Trairí,2411700.0,-6.383146597615868,-36.048361187990615
São Fernando,2411809.0,-6.321316223872705,-37.15110674628388
São Francisco Do Oeste,2411908.0,-5.9852451699816,-38.18371552885102
São Gonçalo Do Amarante,2412005.0,-5.787671001666986,-35.36468937963808
São João Do Sabugi,2412104.0,-6.690366910325023,-37.18854903335476
São José De Mipibu,2412203.0,-6.064002267687074,-35.28939522129441
São José Do Campestre,2412302.0,-6.301216383228393,-35.74024636881497
São José Do Seridó,2412401.0,-6.48667507905664,-36.85856721055436
São Miguel,2412500.0,-6.214414831804346,-38.47439485384305
São Miguel Do Gostoso,2412559.0,-5.193901060660652,-35.73723610858683
São Paulo Do Potengi,2412609.0,-5.934049856664828,-35.754462795657325
São Pedro,2412708.0,-5.8926068183661515,-35.63023375371921
São Rafael,2412807.0,-5.837391971334824,-36.87853086310003
São Tomé,2412906.0,-5.988240769860805,-36.12854998875952
São Vicente,2413003.0,-6.207750944626821,-36.659872750258764
Senador Elói De Souza,2413102.0,-6.041262713368273,-35.68250158915587
Senador Georgino Avelino,2413201.0,-6.157934493732668,-35.12146215526895
Serra De São Bento,2413300.0,-6.428740580605276,-35.71885427195756
Serra Do Mel,2413359.0,-5.171296722655502,-37.024261732585614
Serra Negra Do Norte,2413409.0,-6.587268449073671,-37.3599783036437
Serrinha,2413508.0,-6.255158394287699,-35.57442771036137
Serrinha Dos Pintos,2413557.0,-6.144480756457188,-37.993074622862935
Severiano Melo,2413607.0,-5.769251574681865,-37.9727865632121
Sítio Novo,2413706.0,-6.087877552336278,-35.92745518156639
Taboleiro Grande,2413805.0,-5.93583324627229,-38.05128576441007
Taipu,2413904.0,-5.5965843188381,-35.58523111647607
Tangará,2414001.0,-6.216940283106108,-35.83545200158642
Tenente Ananias,2414100.0,-6.440531457096245,-38.16394959949308
Tenente Laurentino Cruz,2414159.0,-6.159050710853729,-36.7228049358954
Tibau Do Sul,2414209.0,-6.241648713417268,-35.09978275884965
Timbaúba Dos Batistas,2414308.0,-6.477755380783439,-37.24722464689988
Touros,2414407.0,-5.2809300866337345,-35.607925156919144
Triunfo Potiguar,2414456.0,-5.918396021304981,-37.15154639656528
Umarizal,2414506.0,-5.9918566829627,-37.83257686057333
Upanema,2414605.0,-5.610107186446427,-37.291954199373365
Várzea,2414704.0,-6.351412989033597,-35.36840145215998
Venha-Ver,2414753.0,-6.320756841341431,-38.526818844335416
Vera Cruz,2414803.0,-6.037034952036726,-35.43549497117005
Viçosa,2414902.0,-5.98706289928948,-37.95504927805992
Vila Flor,2415008.0,-6.303013683674693,-35.08712179295485
