name_muni,code_muni,lat,lon
Rialma,5218607.0,-15.340810122459624,-49.53253971596963
Rianápolis,5218706.0,-15.472399824804208,-49.44013161289556
Rio Quente,5218789.0,-17.832802283275182,-48.782754298747456
Rio Verde,5218805.0,-17.739732444361355,-51.038764835940945
Rubiataba,5218904.0,-15.181080651977396,-49.876787639836955
Sanclerlândia,5219001.0,-16.285236369405908,-50.37538521598836
Santa Bárbara De Goiás,5219100.0,-16.59648573566819,-49.679463460630835
Santa Cruz De Goiás,5219209.0,-17.36061440822809,-48.59314267216211
Santa Fé De Goiás,5219258.0,-15.66773903794537,-51.171579020144456
Santa Helena De Goiás,5219308.0,-17.801647527037392,-50.578697088484496
Santa Isabel,5219357.0,-15.250625273237139,-49.39005621334792
Santa Rita Do Araguaia,5219407.0,-17.24437298146361,-53.0689054034354
Santa Rita Do Novo Destino,5219456.0,-14.876768072950089,-49.056320921086886
Santa Rosa De Goiás,5219506.0,-16.062843896771174,-49.4860583098609
Santa Tereza De Goiás,5219605.0,-13.57253513779473,-48.98210687569309
Santa Terezinha De Goiás,5219704.0,-14.322758278744717,-49.67257259013402
Santo Antônio Da Barra,5219712.0,-17.5251458375905,-50.630579801518884
Santo Antônio De Goiás,5219738.0,-16.47669486937976,-49.29407494258338
Santo Antônio Do Descoberto,5219753.0,-16.085110203831743,-48.28289701313977
São Domingos,5219803.0,-13.534368141024315,-46.48417889509033
São Francisco De Goiás,5219902.0,-15.951250358105527,-49.25593585956389
São João D'aliança,5220009.0,-14.485835605842675,-47.4229591070629
São João Da Paraúna,5220058.0,-16.81848623956701,-50.37291915910187
São Luís De Montes Belos,5220108.0,-16.455549902193578,-50.37548360303938
São Luiz Do Norte,5220157.0,-14.916058981212819,-49.27622806198786
São Miguel Do Araguaia,5220207.0,-13.145622709783057,-50.24928513898829
São Miguel Do Passa Quatro,5220264.0,-16.989590993266436,-48.667725677328775
São Patrício,5220280.0,-15.366884748621706,-49.827609452109954
São Simão,5220405.0,-19.010856967851243,-50.59094771250149
Senador Canedo,5220454.0,-16.705457303272887,-49.107765630441016
Serranópolis,5220504.0,-18.224903659985884,-52.21181521324476
Silvânia,5220603.0,-16.606927252315796,-48.558571215003695
Simolândia,5220686.0,-14.43255744518899,-46.58293266730095
Sítio D'abadia,5220702.0,-14.752243259111003,-46.267962592219824
Taquaral De Goiás,5221007.0,-16.046307044391998,-49.59581423431205
Teresina De Goiás,5221080.0,-13.682600038951817,-47.23758943126785
Terezópolis De Goiás,5221197.0,-16.442882953775708,-49.07439825262675
Três Ranchos,5221304.0,-18.344151109838048,-47.78219553340041
Trindade,5221403.0,-16.639047540616886,-49.54528558627109
Trombas,5221452.0,-13.42138623046385,-48.75414650052785
Turvânia,5221502.0,-16.57721895751389,-50.13210751216589
Turvelândia,5221551.0,-17.75460608817254,-50.3126104409018
Uirapuru,5221577.0,-14.149732998260355,-49.96613320387589
Uruaçu,5221601.0,-14.419644082622263,-49.09030028972315
Uruana,5221700.0,-15.578130384345394,-49.643365096348774
Urutaí,5221809.0,-17.43598360959387,-48.19617906367006
Valparaíso De Goiás,5221858.0,-16.084576121154136,-47.98839306430631
Varjão,5221908.0,-17.078101049629684,-49.611456848689926
Vianópolis,5222005.0,-16.813173536384483,-48.44189109056868
Vicentinópolis,5222054.0,-17.72455153210065,-49.87281202713854
Vila Boa,5222203.0,-14.993732573904259,-47.06253504799887
Vila Propício,5222302.0,-15.269355738108782,-48.81456367899966
