name_muni,code_muni,lat,lon
São João Batista,2111003.0,-3.006087020881782,-44.76450708837547
São João Do Carú,2111029.0,-3.510816244510792,-46.379164982765325
São João Do Paraíso,2111052.0,-6.463431745469281,-46.90047921730576
São João Do Soter,2111078.0,-5.040214996743959,-43.76662348306299
São João Dos Patos,2111102.0,-6.559503555773309,-43.637993553884385
São José De Ribamar,2111201.0,-2.57425347304315,-44.13066238175652
São José Dos Basílios,2111250.0,-5.039734439562168,-44.56841385735284
São Luís,2111300.0,-2.633666197203181,-44.280895837631896
São Luís Gonzaga Do Maranhão,2111409.0,-4.377380134740687,-44.62313703933986
São Mateus Do Maranhão,2111508.0,-3.990168321686113,-44.52757874506287
São Pedro Da Água Branca,2111532.0,-5.133574258807086,-48.368899035881604
São Pedro Dos Crentes,2111573.0,-6.819593990393339,-46.707387214966225
São Raimundo Das Mangabeiras,2111607.0,-7.014019666876745,-45.69092904025446
São Raimundo Do Doca Bezerra,2111631.0,-5.089653909685265,-45.14622599017575
São Roberto,2111672.0,-5.018655734144253,-45.034938283823614
São Vicente Ferrer,2111706.0,-2.8772746842895875,-44.94156737869856
Satubinha,2111722.0,-3.9386581153640603,-45.25922160538033
Senador Alexandre Costa,2111748.0,-5.261010130783286,-43.98466476866037
Senador La Rocque,2111763.0,-5.3885779278906805,-47.144360034075405
Serrano Do Maranhão,2111789.0,-1.873315783067754,-45.01735163229849
Sítio Novo,2111805.0,-6.228114329385263,-46.59558843730992
Sucupira Do Norte,2111904.0,-6.509906004243962,-44.33903397205592
Sucupira Do Riachão,2111953.0,-6.406740012018434,-43.48521465828173
Tasso Fragoso,2112001.0,-8.332304432267101,-45.88634422384436
Timbiras,2112100.0,-4.153078098659816,-43.813482103489555
Timon,2112209.0,-5.185656636566855,-42.98107311940958
Trizidela Do Vale,2112233.0,-4.53928525747687,-44.68180585813737
Tufilândia,2112274.0,-3.758086277982374,-45.58125414392205
Tuntum,2112308.0,-5.61055008162362,-44.73063452661005
Turiaçu,2112407.0,-1.7654311028740988,-45.463024801827395
Turilândia,2112456.0,-2.1589774106847974,-45.43758722300053
Tutóia,2112506.0,-2.923045992808849,-42.39056300846597
Urbano Santos,2112605.0,-3.260363267041858,-43.280991077260445
Vargem Grande,2112704.0,-3.7109218705264984,-43.853802455015206
Viana,2112803.0,-3.156270340670655,-45.002608732876325
Vila Nova Dos Martírios,2112852.0,-5.074803476582037,-48.0804440263186
Vitória Do Mearim,2112902.0,-3.568087245477922,-44.92216119527003
Vitorino Freire,2113009.0,-4.243939600229072,-45.31244626224164
Zé Doca,2114007.0,-3.2598882403633107,-45.912709043658666
