name_muni,code_muni,lat,lon
Novo Horizonte,4211652.0,-26.494922743158078,-52.79649175027908
Orleans,4211702.0,-28.280080250037695,-49.3717302911594
Otacílio Costa,4211751.0,-27.51725177241435,-49.9716054074949
Ouro,4211801.0,-27.283457333545854,-51.68192222189909
Ouro Verde,4211850.0,-26.711455063337635,-52.27889700929112
Paial,4211876.0,-27.212971668453715,-52.48786211761061
Painel,4211892.0,-27.96373822161788,-50.07217914559182
Palhoça,4211900.0,-27.771929362814372,-48.66172808615891
Palma Sola,4212007.0,-26.373522105605538,-53.31449763787294
Palmeira,4212056.0,-27.562700440034934,-50.16159524364657
Palmitos,4212106.0,-27.092660606134057,-53.17973008102657
Papanduva,4212205.0,-26.502704001023265,-50.172401770438555
Paraíso,4212239.0,-26.662833644387696,-53.678288512667294
Passo De Torres,4212254.0,-29.267203228470294,-49.72176639739357
Passos Maia,4212270.0,-26.706127337515507,-51.96109496342949
Paulo Lopes,4212304.0,-27.96486674655566,-48.76012332696281
Pedras Grandes,4212403.0,-28.479477283944995,-49.20452412995125
Penha,4212502.0,-26.807630128802398,-48.650595462573946
Peritiba,4212601.0,-27.351248609593473,-51.875018371103415
Pescaria Brava,4212650.0,-28.401751995110146,-48.88367856914395
Petrolândia,4212700.0,-27.54562597746541,-49.6827265986836
Balneário Piçarras,4212809.0,-26.759408073525794,-48.73331961256967
Pinhalzinho,4212908.0,-26.8294734143879,-52.976654277075255
Pinheiro Preto,4213005.0,-27.049424517379,-51.23607827951132
Piratuba,4213104.0,-27.461254759823042,-51.772875627671425
Planalto Alegre,4213153.0,-27.05199445414419,-52.86882173560195
Pomerode,4213203.0,-26.728248610812845,-49.17329464589677
Ponte Alta,4213302.0,-27.410192151696958,-50.29885238196497
Ponte Alta Do Norte,4213351.0,-27.180333778695584,-50.41858119065171
Ponte Serrada,4213401.0,-26.861794682189945,-51.928235033258595
Porto Belo,4213500.0,-27.17482532002806,-48.61644567972133
Porto União,4213609.0,-26.383724407299912,-51.00781923140101
Pouso Redondo,4213708.0,-27.286114353235543,-49.97722545039052
Praia Grande,4213807.0,-29.181855297516282,-49.9892852138143
Presidente Castello Branco,4213906.0,-27.233344978450923,-51.78082379315219
Presidente Getúlio,4214003.0,-27.06254810950215,-49.71442909263061
Presidente Nereu,4214102.0,-27.268270791008167,-49.35485743199427
Princesa,4214151.0,-26.432985118856926,-53.611807065679585
Quilombo,4214201.0,-26.72917887071645,-52.718172421962464
Rancho Queimado,4214300.0,-27.67399819348408,-49.08983464846049
Rio Das Antas,4214409.0,-26.909126945730677,-51.063331785413084
Rio Do Campo,4214508.0,-26.892342461417773,-50.13142303810654
Rio Do Oeste,4214607.0,-27.15892965613968,-49.841598239050725
Rio Dos Cedros,4214706.0,-26.618010463822433,-49.368312316951986
Rio Do Sul,4214805.0,-27.196042168588008,-49.62994602286447
Rio Fortuna,4214904.0,-28.09345701256862,-49.19051580433759
Rio Negrinho,4215000.0,-26.442888406143318,-49.59616408056493
Rio Rufino,4215059.0,-27.914259377370612,-49.75337704830008
Riqueza,4215075.0,-26.978395504927626,-53.34433359874903
Rodeio,4215109.0,-26.89516752383534,-49.350989373641454
