name_muni,code_muni,lat,lon
Jucati,2608255.0,-8.744102139402004,-36.459537894762626
Jupi,2608305.0,-8.715464211068094,-36.39396055009814
Jurema,2608404.0,-8.755307450721222,-36.14277339462199
Lagoa Do Carro,2608453.0,-7.85261856820874,-35.336652598058414
Lagoa De Itaenga,2608503.0,-7.909217130034748,-35.29492138608226
Lagoa Do Ouro,2608602.0,-9.162113119503557,-36.4652536685383
Lagoa Dos Gatos,2608701.0,-8.682386115592324,-35.895503405547565
Lagoa Grande,2608750.0,-8.777294333587827,-40.22302139862965
Lajedo,2608800.0,-8.677901183717935,-36.286260245382216
Limoeiro,2608909.0,-7.8477933726728395,-35.4478783991365
Macaparana,2609006.0,-7.527726101630604,-35.450209759101625
Machados,2609105.0,-7.704616335494112,-35.50024478443335
Manari,2609154.0,-8.89298488322999,-37.554260130112645
Maraial,2609204.0,-8.834244280868628,-35.76172573049231
Mirandiba,2609303.0,-8.157510638397893,-38.736028591089294
Moreno,2609402.0,-8.143846446392335,-35.146846925942896
Nazaré Da Mata,2609501.0,-7.737099009593691,-35.233196407955106
Olinda,2609600.0,-7.993103229020007,-34.86632665520874
Orobó,2609709.0,-7.705778214140247,-35.59843886212586
Orocó,2609808.0,-8.472147785218453,-39.591008987491186
Ouricuri,2609907.0,-7.966108336980917,-40.16443213316051
Palmares,2610004.0,-8.656552101909108,-35.629920532060765
Palmeirina,2610103.0,-9.011382004799989,-36.27794629144291
Panelas,2610202.0,-8.6650381104813,-36.04902942821687
Paranatama,2610301.0,-8.89401012836338,-36.70715055760203
Parnamirim,2610400.0,-8.160175600396414,-39.76990113102363
Passira,2610509.0,-8.012355587002709,-35.54645495676914
Paudalho,2610608.0,-7.905667975355493,-35.155133084931286
Paulista,2610707.0,-7.928067040498128,-34.88354393347206
Pedra,2610806.0,-8.69745755477777,-36.89991339849891
Pesqueira,2610905.0,-8.390860969404718,-36.73943004155244
Petrolândia,2611002.0,-8.899366481455742,-38.307849161039194
Petrolina,2611101.0,-9.019965468155693,-40.57230805300779
Poção,2611200.0,-8.224825699362048,-36.71167958079455
Pombos,2611309.0,-8.181641741304569,-35.38736929774956
Primavera,2611408.0,-8.326995712563987,-35.39093999479511
Quipapá,2611507.0,-8.836018676733792,-36.02864041132205
Quixaba,2611533.0,-7.717652112310575,-37.8491072832772
Recife,2611606.0,-8.03925818080977,-34.93302705129394
Riacho Das Almas,2611705.0,-8.082019466970483,-35.88294717843607
